Domain,Subset,Mode,N_Partitions,Sweep_Set,Region_Index,Region_Label,Cutoff_Count,Expected_Cells,Eval_Cells,Finite_Value_Cells,Primary_Eligible_Cells,Finite_Eligible_Cells,Finite_Eligible_Eval_Pct,Positive_Cells,Positive_Eval_Pct,Negative_Cells,Negative_Eval_Pct,Zero_Cells,Large_Positive_Cells,Large_Positive_Eval_Pct,Large_Positive_Eligible_Pct,Large_Negative_Cells,Large_Negative_Eval_Pct,Large_Negative_Eligible_Pct,Mean_Value,Median_Value
Brite,SM,Period2_2018_2020,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,2221,67.982859,701,21.456994,345,768,23.507805,23.507805,12,0.367309,0.367309,0.258261,0.277778
Formula,All,Combo6yr,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3044,93.174166,223,0,0.000000,0.000000,3044,93.174166,93.174166,-0.927297,-1.000000
Formula,All,Combo6yr,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3099,94.857668,168,0,0.000000,0.000000,2973,91.000918,91.000918,-0.912026,-1.000000
Formula,All,Combo6yr,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,1091,32.412359,2182,64.824718,93,946,28.104575,28.104575,2053,60.992276,60.992276,-0.315562,-0.902778
Formula,All,Combo6yr,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,All,Combo6yr,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1080,33.057851,258,7.897153,1929,465,14.233242,14.233242,6,0.183655,0.183655,0.129624,0.000000
Formula,All,Combo6yr,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3264,3264,99.908173,2272,69.543924,180,5.509642,812,1191,36.455464,36.488971,56,1.714111,1.715686,0.332070,0.354167
Formula,All,Period1_2015_2017,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3263,3263,99.877564,94,2.877257,2965,90.756045,204,94,2.877257,2.880785,2916,89.256198,89.365614,-0.788381,-0.972222
Formula,All,Period1_2015_2017,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,144,4.407713,3027,92.653811,96,35,1.071319,1.071319,2950,90.296908,90.296908,-0.870785,-1.000000
Formula,All,Period1_2015_2017,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3358,3358,99.762329,86,2.554961,3222,95.721925,50,86,2.554961,2.561048,3104,92.216280,92.435974,-0.877872,-1.000000
Formula,All,Period1_2015_2017,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,All,Period1_2015_2017,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1071,32.782369,421,12.886440,1775,517,15.824916,15.824916,8,0.244873,0.244873,0.144141,0.000000
Formula,All,Period1_2015_2017,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3265,3265,99.938782,2631,80.532599,2,0.061218,632,1845,56.473829,56.508423,0,0.000000,0.000000,0.482293,0.520833
Formula,All,Period2_2018_2020,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3035,92.898684,232,0,0.000000,0.000000,3035,92.898684,92.898684,-0.902538,-0.986111
Formula,All,Period2_2018_2020,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3266,3266,99.969391,0,0.000000,3035,92.898684,231,0,0.000000,0.000000,3035,92.898684,92.927128,-0.905948,-0.986111
Formula,All,Period2_2018_2020,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3364,3364,99.940582,1502,44.622698,1717,51.010101,145,1277,37.938206,37.960761,1439,42.751040,42.776457,-0.060337,-0.114583
Formula,All,Period2_2018_2020,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,All,Period2_2018_2020,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,All,Period2_2018_2020,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3263,3263,99.877564,194,5.938170,555,16.988062,2514,9,0.275482,0.275820,149,4.560759,4.566350,-0.050490,0.000000
Formula,PM,Combo6yr,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,2909,89.041934,358,0,0.000000,0.000000,2909,89.041934,89.041934,-0.884368,-1.000000
Formula,PM,Combo6yr,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,2994,91.643710,273,0,0.000000,0.000000,2994,91.643710,91.643710,-0.915334,-1.000000
Formula,PM,Combo6yr,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,1007,29.916815,2216,65.834819,143,840,24.955437,24.955437,2087,62.002377,62.002377,-0.368875,-0.909722
Formula,PM,Combo6yr,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Formula,PM,Combo6yr,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,2475,2374,2374,72.666054,966,29.568411,98,2.999694,1310,764,23.385369,32.181971,1,0.030609,0.042123,0.279684,0.000000
Formula,PM,Combo6yr,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3258,3258,99.724518,904,27.670646,1762,53.933272,592,431,13.192531,13.228975,941,28.803183,28.882750,-0.153424,-0.111111
Formula,PM,Period1_2015_2017,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,159,4.866850,2793,85.491276,315,91,2.785430,2.785430,1956,59.871442,59.871442,-0.582572,-0.756944
Formula,PM,Period1_2015_2017,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3266,3266,99.969391,0,0.000000,3117,95.408632,149,0,0.000000,0.000000,2949,90.266299,90.293938,-0.860563,-1.000000
Formula,PM,Period1_2015_2017,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3356,3356,99.702911,620,18.419489,2636,78.312537,100,241,7.159834,7.181168,2051,60.932858,61.114422,-0.509016,-0.722222
Formula,PM,Period1_2015_2017,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Formula,PM,Period1_2015_2017,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,2475,2374,2374,72.666054,938,28.711356,137,4.193450,1299,769,23.538414,32.392586,0,0.000000,0.000000,0.277488,0.000000
Formula,PM,Period1_2015_2017,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3260,3260,99.785736,979,29.966330,1713,52.433425,568,507,15.518825,15.552147,812,24.854607,24.907975,-0.105676,-0.048611
Formula,PM,Period2_2018_2020,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,2850,87.235996,417,0,0.000000,0.000000,2850,87.235996,87.235996,-0.871187,-1.000000
Formula,PM,Period2_2018_2020,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,2854,87.358433,413,0,0.000000,0.000000,2854,87.358433,87.358433,-0.872062,-1.000000
Formula,PM,Period2_2018_2020,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3364,3364,99.940582,1011,30.035651,2167,64.379085,186,833,24.747475,24.762188,1974,58.645276,58.680143,-0.328067,-0.934028
Formula,PM,Period2_2018_2020,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Formula,PM,Period2_2018_2020,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Formula,PM,Period2_2018_2020,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,2376,2246,2246,68.748087,531,16.253444,833,25.497398,882,83,2.540557,3.695459,352,10.774411,15.672306,-0.104675,0.000000
Formula,SM,Combo6yr,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1274,38.996021,1603,49.066422,390,230,7.040098,7.040098,1145,35.047444,35.047444,-0.206818,0.000000
Formula,SM,Combo6yr,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,269,8.233854,2693,82.430364,305,152,4.652586,4.652586,2562,78.420569,78.420569,-0.718704,-0.993056
Formula,SM,Combo6yr,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,1570,46.642900,1624,48.247178,172,1324,39.334522,39.334522,1478,43.909685,43.909685,-0.041347,0.000000
Formula,SM,Combo6yr,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,SM,Combo6yr,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1163,35.598408,209,6.397306,1895,782,23.936333,23.936333,0,0.000000,0.000000,0.223034,0.000000
Formula,SM,Combo6yr,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3266,3266,99.969391,2277,69.696970,0,0.000000,989,2274,69.605142,69.626454,0,0.000000,0.000000,0.655569,0.937500
Formula,SM,Period1_2015_2017,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3266,3266,99.969391,2612,79.951025,267,8.172635,387,2230,68.258341,68.279241,63,1.928375,1.928965,0.580480,0.805556
Formula,SM,Period1_2015_2017,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3265,3265,99.938782,1361,41.659014,1706,52.219161,198,1213,37.128864,37.151608,1328,40.648913,40.673813,-0.076642,-0.131944
Formula,SM,Period1_2015_2017,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3358,3358,99.762329,2294,68.152109,928,27.569816,136,1670,49.613785,49.731983,485,14.408794,14.443121,0.341320,0.472222
Formula,SM,Period1_2015_2017,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,SM,Period1_2015_2017,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1264,38.689930,269,8.233854,1734,896,27.425773,27.425773,3,0.091827,0.091827,0.248715,0.000000
Formula,SM,Period1_2015_2017,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3266,3266,99.969391,2479,75.880012,0,0.000000,787,2476,75.788185,75.811390,0,0.000000,0.000000,0.721869,0.979167
Formula,SM,Period2_2018_2020,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,46,1.408020,2803,85.797368,418,0,0.000000,0.000000,1259,38.536884,38.536884,-0.413074,-0.375000
Formula,SM,Period2_2018_2020,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,127,3.887358,2729,83.532293,411,0,0.000000,0.000000,1402,42.913988,42.913988,-0.436507,-0.430556
Formula,SM,Period2_2018_2020,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3365,3365,99.970291,1561,46.375520,1573,46.732026,231,1433,42.572787,42.585438,1519,45.127748,45.141159,-0.041213,0.000000
Formula,SM,Period2_2018_2020,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,SM,Period2_2018_2020,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,0,0.000000,3267,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,SM,Period2_2018_2020,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3264,3264,99.908173,644,19.712274,36,1.101928,2584,345,10.560147,10.569853,0,0.000000,0.000000,0.097054,0.000000
Pathway,All,Combo6yr,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3135,95.959596,132,0,0.000000,0.000000,3135,95.959596,95.959596,-0.959596,-1.000000
Pathway,All,Combo6yr,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3149,96.388124,118,0,0.000000,0.000000,3149,96.388124,96.388124,-0.963881,-1.000000
Pathway,All,Combo6yr,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,679,20.172311,2605,77.391563,82,679,20.172311,20.172311,2605,77.391563,77.391563,-0.561079,-1.000000
Pathway,All,Combo6yr,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1269,38.842975,1513,46.311601,485,0,0.000000,0.000000,0,0.000000,0.000000,-0.008584,0.000000
Pathway,All,Combo6yr,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1821,55.739210,1022,31.282522,424,383,11.723294,11.723294,181,5.540251,5.540251,0.067580,0.010417
Pathway,All,Combo6yr,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3261,3261,99.816345,355,10.866238,2624,80.318335,282,275,8.417508,8.432996,2564,78.481788,78.626188,-0.674463,-1.000000
Pathway,All,Period1_2015_2017,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3155,96.571778,112,0,0.000000,0.000000,3155,96.571778,96.571778,-0.965259,-1.000000
Pathway,All,Period1_2015_2017,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3198,97.887971,69,0,0.000000,0.000000,3198,97.887971,97.887971,-0.978880,-1.000000
Pathway,All,Period1_2015_2017,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,1873,55.644682,1443,42.869875,50,1808,53.713607,53.713607,1394,41.414141,41.414141,0.107263,0.760417
Pathway,All,Period1_2015_2017,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1366,41.812060,1499,45.883073,402,0,0.000000,0.000000,0,0.000000,0.000000,0.000874,0.000000
Pathway,All,Period1_2015_2017,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1744,53.382308,1132,34.649526,391,342,10.468320,10.468320,221,6.764616,6.764616,0.036735,0.020833
Pathway,All,Period1_2015_2017,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3260,3260,99.785736,358,10.958066,2647,81.022345,255,274,8.386899,8.404908,2563,78.451178,78.619632,-0.684569,-1.000000
Pathway,All,Period2_2018_2020,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3135,95.959596,132,0,0.000000,0.000000,3135,95.959596,95.959596,-0.959596,-1.000000
Pathway,All,Period2_2018_2020,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3135,95.959596,132,0,0.000000,0.000000,3135,95.959596,95.959596,-0.959596,-1.000000
Pathway,All,Period2_2018_2020,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,579,17.201426,2684,79.738562,103,526,15.626857,15.626857,2683,79.708853,79.708853,-0.644309,-1.000000
Pathway,All,Period2_2018_2020,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1264,38.689930,1631,49.923477,372,0,0.000000,0.000000,0,0.000000,0.000000,-0.005876,0.000000
Pathway,All,Period2_2018_2020,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,744,22.773186,2125,65.044383,398,0,0.000000,0.000000,0,0.000000,0.000000,-0.029963,-0.024306
Pathway,All,Period2_2018_2020,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3256,3256,99.663300,904,27.670646,1941,59.412305,411,184,5.632078,5.651106,1110,33.976125,34.090909,-0.288511,-0.072917
Pathway,PM,Combo6yr,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3102,94.949495,165,0,0.000000,0.000000,3102,94.949495,94.949495,-0.949495,-1.000000
Pathway,PM,Combo6yr,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3132,95.867769,135,0,0.000000,0.000000,3132,95.867769,95.867769,-0.958219,-1.000000
Pathway,PM,Combo6yr,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,776,23.054070,2504,74.390969,86,776,23.054070,23.054070,2504,74.390969,74.390969,-0.521029,-1.000000
Pathway,PM,Combo6yr,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Pathway,PM,Combo6yr,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,2475,2338,2338,71.564126,1370,41.934496,570,17.447199,398,645,19.742883,27.587682,138,4.224059,5.902481,0.179700,0.086806
Pathway,PM,Combo6yr,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3243,3243,99.265381,270,8.264463,2715,83.103765,258,263,8.050199,8.109775,2617,80.104071,80.696886,-0.718301,-1.000000
Pathway,PM,Period1_2015_2017,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3155,96.571778,112,0,0.000000,0.000000,3155,96.571778,96.571778,-0.965412,-1.000000
Pathway,PM,Period1_2015_2017,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3198,97.887971,69,0,0.000000,0.000000,3198,97.887971,97.887971,-0.978727,-1.000000
Pathway,PM,Period1_2015_2017,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,1858,55.199049,1461,43.404635,47,1715,50.950683,50.950683,1404,41.711230,41.711230,0.082989,0.555556
Pathway,PM,Period1_2015_2017,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Pathway,PM,Period1_2015_2017,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,2475,2338,2338,71.564126,1349,41.291705,596,18.243036,393,607,18.579737,25.962361,145,4.438323,6.201882,0.187745,0.159722
Pathway,PM,Period1_2015_2017,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3243,3243,99.265381,341,10.437710,2645,80.961126,257,263,8.050199,8.109775,2636,80.685644,81.282763,-0.715385,-1.000000
Pathway,PM,Period2_2018_2020,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3069,93.939394,198,0,0.000000,0.000000,3069,93.939394,93.939394,-0.939394,-1.000000
Pathway,PM,Period2_2018_2020,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3069,93.939394,198,0,0.000000,0.000000,3069,93.939394,93.939394,-0.939394,-1.000000
Pathway,PM,Period2_2018_2020,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,580,17.231135,2673,79.411765,113,580,17.231135,17.231135,2673,79.411765,79.411765,-0.624787,-1.000000
Pathway,PM,Period2_2018_2020,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Pathway,PM,Period2_2018_2020,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Pathway,PM,Period2_2018_2020,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,2376,2164,2164,66.238139,575,17.600245,1335,40.863177,254,1,0.030609,0.046211,899,27.517600,41.543438,-0.419516,-0.194444
Pathway,SM,Combo6yr,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3074,94.092440,193,0,0.000000,0.000000,3074,94.092440,94.092440,-0.940771,-1.000000
Pathway,SM,Combo6yr,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3109,95.163759,158,0,0.000000,0.000000,3109,95.163759,95.163759,-0.951638,-1.000000
Pathway,SM,Combo6yr,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,1193,35.442662,2057,61.111111,116,1087,32.293523,32.293523,1974,58.645276,58.645276,-0.254481,-1.000000
Pathway,SM,Combo6yr,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1275,39.026630,1520,46.525865,472,0,0.000000,0.000000,0,0.000000,0.000000,-0.008953,0.000000
Pathway,SM,Combo6yr,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,2071,63.391491,773,23.660851,423,769,23.538414,23.538414,2,0.061218,0.061218,0.256813,0.187500
Pathway,SM,Combo6yr,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3261,3261,99.816345,1150,35.200490,1782,54.545455,329,803,24.579125,24.624348,1433,43.862871,43.943576,-0.180106,-0.180556
Pathway,SM,Period1_2015_2017,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3109,95.163759,158,0,0.000000,0.000000,3109,95.163759,95.163759,-0.951638,-1.000000
Pathway,SM,Period1_2015_2017,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3171,97.061524,96,0,0.000000,0.000000,3171,97.061524,97.061524,-0.967467,-1.000000
Pathway,SM,Period1_2015_2017,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,1764,52.406417,1531,45.484254,71,1708,50.742721,50.742721,1464,43.493761,43.493761,0.071406,0.805556
Pathway,SM,Period1_2015_2017,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1449,44.352617,1419,43.434343,399,0,0.000000,0.000000,0,0.000000,0.000000,0.001626,0.000000
Pathway,SM,Period1_2015_2017,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,2066,63.238445,811,24.823998,390,704,21.548822,21.548822,29,0.887665,0.887665,0.208111,0.083333
Pathway,SM,Period1_2015_2017,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3259,3259,99.755127,1218,37.281910,1741,53.290481,300,765,23.415978,23.473458,1424,43.587389,43.694385,-0.191271,-0.312500
Pathway,SM,Period2_2018_2020,6,finite99,1,bin 1/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3069,93.939394,198,0,0.000000,0.000000,3069,93.939394,93.939394,-0.939394,-1.000000
Pathway,SM,Period2_2018_2020,6,finite99,2,bin 2/6: low signed-tail side,33,3267,3267,3267,3267,3267,100.000000,0,0.000000,3069,93.939394,198,0,0.000000,0.000000,3069,93.939394,93.939394,-0.939394,-1.000000
Pathway,SM,Period2_2018_2020,6,finite99,3,bin 3/6: low-to-middle signed-cutoff region,34,3366,3366,3366,3366,3366,100.000000,807,23.975045,2415,71.746881,144,708,21.033868,21.033868,2190,65.062389,65.062389,-0.447956,-1.000000
Pathway,SM,Period2_2018_2020,6,finite99,4,bin 4/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1412,43.220080,1488,45.546373,367,0,0.000000,0.000000,0,0.000000,0.000000,-0.004685,0.000000
Pathway,SM,Period2_2018_2020,6,finite99,5,bin 5/6: high signed-tail side,33,3267,3267,3267,3267,3267,100.000000,1774,54.300582,1107,33.884298,386,0,0.000000,0.000000,0,0.000000,0.000000,0.016703,0.010417
Pathway,SM,Period2_2018_2020,6,finite99,6,bin 6/6: high signed-tail side,33,3267,3267,3267,3256,3256,99.663300,1507,46.127946,1314,40.220386,435,673,20.599939,20.669533,204,6.244261,6.265356,0.106752,0.000000
